Symbol,Date,Open,High,Low,Close,Volume,AFMD SMA_x,AFMD SMA_y,AFMD SMA_x.1,AFMD SMA_y.1,AFMD SMA_x.1.1,AFMD SMA_y.1.1,AFMD SMA_x.1.1.1,AFMD SMA_y.1.1.1,AFMD SMA_x.1.1.1.1,AFMD SMA_y.1.1.1.1,AFMD SMA_x.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA
AFMD,2020-06-18,3.43,3.62,3.4,3.56,125614,,,,,,,,,,,,,,,,,,,,,,,,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908,3.559999999999908
AFMD,2020-06-17,3.63,3.75,3.5706,3.62,251621,,,,,,,,,,,,,,,,,,,,,,,,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908,3.619999999999908
AFMD,2020-06-16,3.43,3.49,3.3573,3.475,222547,,,,,,,,,,,,,,,,,,,,,,,,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908,3.474999999999908
AFMD,2020-06-15,2.99,3.125,2.93,3.1,71679,,,,,,,,,,,,,,,,,,,,,,,,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086,3.0999999999999086
AFMD,2020-06-12,3.11,3.17,3.09,3.13,79937,,,,,,,,,,,,,,,,,,,,,,,,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.1299999999999084,3.129999999999908
AFMD,2020-06-11,3.03,3.1201,2.98,3.12,231363,,,,,,,,,,,,,,,,,,,,,,,,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.119999999999908,3.1199999999999077
AFMD,2020-06-10,3.32,3.38,3.26,3.29,109822,,,,,,,,,,,,,,,,,,,,,,,,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.289999999999908,3.2899999999999077
AFMD,2020-06-09,3.35,3.42,3.34,3.392,70157,,,,,,,,,,,,,,,,,,,,,,,,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.3919999999999084,3.391999999999908
AFMD,2020-06-08,3.6,3.6,3.47,3.5,66456,,,,,,,,,,,,,,,,,,,,,,,,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908,3.499999999999908
AFMD,2020-06-05,3.35,3.44,3.27,3.32,162701,,,,,,,,,,,,,,,,,,,,,,,,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.3199999999999084,3.319999999999908
AFMD,2020-06-04,3.46,3.57,3.43,3.5168,150286,,,,,,,,,,,,,,,,,,,,,,,,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908,3.516799999999908
AFMD,2020-06-03,3.47,3.54,3.4064,3.53,201731,,,,,,,,,,,,,,,,,,,,,,,,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.5299999999999083,3.529999999999908
AFMD,2020-06-02,3.27,3.35,3.24,3.345,75833,,,,,,,,,,,,,,,,,,,,,,,,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.3449999999999083,3.344999999999908
AFMD,2020-06-01,3.26,3.4,3.26,3.3366,142618,,,,,,,,,,,,,,,,,,,,,,,,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907,3.336599999999907
AFMD,2020-07-13,4.42,4.5,4.4,4.41,95578,,,,,,,,,,,,,,,,,,,,,,,,,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907,4.409999999999907
AFMD,2020-07-10,4.51,4.6,4.42,4.58,97605,,,,,,,,,,,,,,,,,,,,,,,,,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999907,4.579999999999906
